77	2	0 : 7	2 : 35	0	0	0	1000	0	0	medium
77	3	0 : 5	2 : 20	0	0	0	1000	0	0	low
77	4	0 : 4	2 : 4	1	2	1	1300	0	1	high
77	5	0 : 0	1 : 44	0	2	0	1100	50	1	high
77	6	0 : 2	1 : 26	0	0	1	1600	50	0	high
77	7	0 : 7	1 : 13	1	0	1	2100	50	0	high
77	8	0 : 2	0 : 55	1	2	0	1900	50	1	high
77	9	0 : 0	0 : 35	0	2	0	1700	50	1	high
77	10	0 : 5	0 : 20	1	1	1	2000	50	1	high
77	11	0 : 6	0 : 6	1	2	1	2300	50	1	medium
78	1	0 : 1	2 : 42	0	0	0	500	0	0	2
78	2	0 : 7	2 : 29	0	0	0	500	0	0	medium
78	3	0 : 7	2 : 16	0	0	1	1000	0	0	medium
78	5	0 : 8	2 : 4	0	0	0	1000	0	0	medium
78	6	0 : 7	1 : 51	0	0	1	1500	0	0	medium
78	7	0 : 7	1 : 38	0	0	0	1500	0	0	low
78	8	0 : 8	1 : 26	0	0	0	1500	0	0	medium
78	9	0 : 8	1 : 14	0	0	0	1500	0	0	medium
78	10	0 : 8	1 : 2	0	0	1	2000	0	0	high
78	12	0 : 8	0 : 50	0	0	0	2000	0	0	medium
78	13	0 : 7	0 : 37	0	2	0	1800	0	1	2
78	14	0 : 8	0 : 25	1	0	1	2300	0	0	high
78	15	0 : 8	0 : 13	0	0	1	2800	0	0	high
79	1	0 : 7	2 : 48	0	0	1	1000	0	0	medium
79	2	0 : 3	2 : 31	0	0	0	1000	0	0	2
79	3	0 : 5	2 : 16	0	0	0	1000	0	0	2
79	4	0 : 7	2 : 3	0	0	1	1500	0	0	high
79	5	0 : 5	1 : 48	0	0	0	1500	50	0	2
79	6	0 : 8	1 : 36	0	0	1	2000	50	0	medium
79	7	0 : 8	1 : 24	0	0	1	2500	50	0	2
79	8	0 : 8	1 : 12	0	0	1	3000	100	0	high
79	9	0 : 7	0 : 59	0	0	0	3000	100	0	2
79	10	0 : 20	0 : 59	0	0	0	3000	150	0	2
79	11	0 : 8	0 : 47	0	0	1	3500	200	0	high
79	12	0 : 5	0 : 32	0	0	0	3500	200	0	low
79	13	0 : 6	0 : 18	0	0	1	4000	200	0	medium
79	14	0 : 6	0 : 4	0	0	0	4000	200	0	medium
80	1	0 : 7	2 : 48	0	0	1	1000	0	0	medium
80	2	0 : 8	2 : 36	0	0	1	1500	0	0	high
81	1	0 : 8	2 : 49	0	0	0	500	0	0	low
81	2	0 : 8	2 : 37	0	0	0	500	0	0	2
81	3	0 : 7	2 : 24	0	0	0	500	0	0	2
81	4	0 : 8	2 : 12	0	0	0	500	0	0	low
81	5	0 : 9	2 : 1	0	0	0	500	0	0	low
81	6	0 : 8	1 : 49	0	0	0	500	0	0	medium
81	7	0 : 6	1 : 35	0	0	0	500	0	0	high
81	8	0 : 7	1 : 22	0	0	1	1000	0	0	high
81	9	0 : 5	1 : 7	0	0	0	1000	0	0	medium
81	10	0 : 7	0 : 54	0	0	0	1000	0	0	medium
81	11	0 : 8	0 : 42	0	0	1	1500	0	0	high
81	12	0 : 8	0 : 30	0	0	0	1500	0	0	2
